0.0086837,0.0076158,0.01602,0.0099988,0.012259,0.0060217,0.017842,0.0093335
0.025744,0.023318,0.040774,0.028629,0.033366,0.019526,0.044189,0.027183
0.064608,0.060242,0.08924,0.069635,0.077552,0.053119,0.094391,0.067136
0.13514,0.12919,0.16612,0.14179,0.1519,0.11912,0.17215,0.13851
0.23467,0.22879,0.26358,0.24111,0.25064,0.21855,0.26891,0.23795
0.3443,0.34025,0.36357,0.34868,0.35507,0.33307,0.36702,0.34654
0.4419,0.4403,0.44945,0.44363,0.44614,0.43743,0.45078,0.44279
0.51528,0.51571,0.51329,0.51483,0.51416,0.51647,0.51293,0.51505
0.56268,0.56441,0.55455,0.56082,0.55812,0.5675,0.55311,0.56173
0.58753,0.58992,0.57627,0.58495,0.58121,0.59418,0.57427,0.58621
0.59517,0.59776,0.58296,0.59237,0.58832,0.60237,0.5808,0.59374
0.59322,0.59576,0.58126,0.59048,0.58651,0.60029,0.57913,0.59182
0.59645,0.59908,0.58409,0.59362,0.58952,0.60375,0.58189,0.59501
0.64641,0.65026,0.62817,0.64226,0.63621,0.65707,0.62491,0.64429
1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0
