consumer_type,decision,state,car_type_state,car_age_state,own_decision,car_type_decision,car_age_decision,car_type_post_decision,car_age_post_decision,count,count_state,ccp
0,28,84,4,19,2,2,6,2,6,46.0,22864.0,0.0020118964310706
0,29,84,4,19,2,2,7,2,7,36.0,22864.0,0.0015745276417074
0,30,84,4,19,2,2,8,2,8,42.0,22864.0,0.0018369489153254
0,31,84,4,19,2,2,9,2,9,51.0,22864.0,0.0022305808257522
0,32,84,4,19,2,2,10,2,10,54.0,22864.0,0.0023617914625612
0,33,84,4,19,2,2,11,2,11,54.0,22864.0,0.0023617914625612
0,34,84,4,19,2,2,12,2,12,51.0,22864.0,0.0022305808257522
0,35,84,4,19,2,2,13,2,13,60.0,22864.0,0.0026242127361791
0,36,84,4,19,2,2,14,2,14,75.0,22864.0,0.0032802659202239
0,37,84,4,19,2,2,15,2,15,30.0,22864.0,0.0013121063680895
0,38,84,4,19,2,2,16,2,16,57.0,22864.0,0.0024930020993701
0,39,84,4,19,2,2,17,2,17,44.0,22864.0,0.001924422673198
0,40,84,4,19,2,2,18,2,18,49.0,22864.0,0.0021431070678796
0,41,84,4,19,2,2,19,2,19,30.0,22864.0,0.0013121063680895
0,42,84,4,19,2,2,20,2,20,16.0,22864.0,0.0006997900629811
0,43,84,4,19,2,2,21,2,21,18.0,22864.0,0.0007872638208537
0,44,84,4,19,2,2,0,2,0,120.0,22864.0,0.0052484254723582
0,45,84,4,19,2,3,1,3,1,8.0,22864.0,0.0003498950314905
0,46,84,4,19,2,3,2,3,2,8.0,22864.0,0.0003498950314905
0,47,84,4,19,2,3,3,3,3,16.0,22864.0,0.0006997900629811
0,48,84,4,19,2,3,4,3,4,20.0,22864.0,0.0008747375787263
0,49,84,4,19,2,3,5,3,5,14.0,22864.0,0.0006123163051084
0,50,84,4,19,2,3,6,3,6,39.0,22864.0,0.0017057382785164
0,51,84,4,19,2,3,7,3,7,53.0,22864.0,0.0023180545836249
0,52,84,4,19,2,3,8,3,8,63.0,22864.0,0.0027554233729881
0,53,84,4,19,2,3,9,3,9,61.0,22864.0,0.0026679496151154
0,54,84,4,19,2,3,10,3,10,69.0,22864.0,0.003017844646606
0,55,84,4,19,2,3,11,3,11,58.0,22864.0,0.0025367389783065
0,56,84,4,19,2,3,12,3,12,76.0,22864.0,0.0033240027991602
0,57,84,4,19,2,3,13,3,13,88.0,22864.0,0.003848845346396
0,58,84,4,19,2,3,14,3,14,98.0,22864.0,0.0042862141357592
0,59,84,4,19,2,3,15,3,15,102.0,22864.0,0.0044611616515045
0,60,84,4,19,2,3,16,3,16,81.0,22864.0,0.0035426871938418
0,61,84,4,19,2,3,17,3,17,82.0,22864.0,0.0035864240727781
0,62,84,4,19,2,3,18,3,18,65.0,22864.0,0.0028428971308607
0,63,84,4,19,2,3,19,3,19,56.0,22864.0,0.0024492652204338
0,64,84,4,19,2,3,20,3,20,34.0,22864.0,0.0014870538838348
0,65,84,4,19,2,3,21,3,21,14.0,22864.0,0.0006123163051084
0,66,84,4,19,2,3,0,3,0,41.0,22864.0,0.001793212036389
0,67,84,4,19,2,4,1,4,1,10.0,22864.0,0.0004373687893631
0,68,84,4,19,2,4,2,4,2,14.0,22864.0,0.0006123163051084
0,69,84,4,19,2,4,3,4,3,18.0,22864.0,0.0007872638208537
0,70,84,4,19,2,4,4,4,4,32.0,22864.0,0.0013995801259622
0,71,84,4,19,2,4,5,4,5,33.0,22864.0,0.0014433170048985
0,72,84,4,19,2,4,6,4,6,47.0,22864.0,0.0020556333100069
0,73,84,4,19,2,4,7,4,7,55.0,22864.0,0.0024055283414975
0,74,84,4,19,2,4,8,4,8,92.0,22864.0,0.0040237928621413
0,75,84,4,19,2,4,9,4,9,69.0,22864.0,0.003017844646606
0,76,84,4,19,2,4,10,4,10,117.0,22864.0,0.0051172148355493
0,77,84,4,19,2,4,11,4,11,115.0,22864.0,0.0050297410776766
0,78,84,4,19,2,4,12,4,12,106.0,22864.0,0.0046361091672498
0,79,84,4,19,2,4,13,4,13,124.0,22864.0,0.0054233729881035
0,80,84,4,19,2,4,14,4,14,127.0,22864.0,0.0055545836249125
0,81,84,4,19,2,4,15,4,15,141.0,22864.0,0.0061668999300209
0,82,84,4,19,2,4,16,4,16,122.0,22864.0,0.0053358992302309
0,83,84,4,19,2,4,17,4,17,124.0,22864.0,0.0054233729881035
0,84,84,4,19,2,4,18,4,18,84.0,22864.0,0.0036738978306508
0,85,84,4,19,2,4,19,4,19,87.0,22864.0,0.0038051084674597
0,86,84,4,19,2,4,20,4,20,46.0,22864.0,0.0020118964310706
0,87,84,4,19,2,4,21,4,21,27.0,22864.0,0.0011808957312806
0,88,84,4,19,2,4,0,4,0,37.0,22864.0,0.0016182645206438
0,89,84,4,19,1,0,0,0,0,3358.0,22864.0,0.1468684394681595
0,0,85,4,20,0,0,0,4,20,10007.0,17366.0,0.576240930553956
0,1,85,4,20,2,1,1,1,1,14.0,17366.0,0.0008061729816883
0,2,85,4,20,2,1,2,1,2,16.0,17366.0,0.0009213405505009
0,3,85,4,20,2,1,3,1,3,22.0,17366.0,0.0012668432569388
0,4,85,4,20,2,1,4,1,4,27.0,17366.0,0.0015547621789704
0,5,85,4,20,2,1,5,1,5,40.0,17366.0,0.0023033513762524
0,6,85,4,20,2,1,6,1,6,45.0,17366.0,0.002591270298284
0,7,85,4,20,2,1,7,1,7,41.0,17366.0,0.0023609351606587
0,8,85,4,20,2,1,8,1,8,52.0,17366.0,0.0029943567891281
0,9,85,4,20,2,1,9,1,9,68.0,17366.0,0.0039156973396291
0,10,85,4,20,2,1,10,1,10,69.0,17366.0,0.0039732811240354
0,11,85,4,20,2,1,11,1,11,59.0,17366.0,0.0033974432799723
0,12,85,4,20,2,1,12,1,12,67.0,17366.0,0.0038581135552228
0,13,85,4,20,2,1,13,1,13,61.0,17366.0,0.0035126108487849
0,14,85,4,20,2,1,14,1,14,55.0,17366.0,0.0031671081423471
0,15,85,4,20,2,1,15,1,15,62.0,17366.0,0.0035701946331912
0,16,85,4,20,2,1,16,1,16,46.0,17366.0,0.0026488540826903
0,17,85,4,20,2,1,17,1,17,41.0,17366.0,0.0023609351606587
0,18,85,4,20,2,1,18,1,18,40.0,17366.0,0.0023033513762524
0,19,85,4,20,2,1,19,1,19,24.0,17366.0,0.0013820108257514
0,20,85,4,20,2,1,20,1,20,16.0,17366.0,0.0009213405505009
0,21,85,4,20,2,1,21,1,21,14.0,17366.0,0.0008061729816883
0,22,85,4,20,2,1,0,1,0,95.0,17366.0,0.0054704595185995
0,23,85,4,20,2,2,1,2,1,24.0,17366.0,0.0013820108257514
0,24,85,4,20,2,2,2,2,2,16.0,17366.0,0.0009213405505009
0,25,85,4,20,2,2,3,2,3,22.0,17366.0,0.0012668432569388
0,26,85,4,20,2,2,4,2,4,30.0,17366.0,0.0017275135321893
0,27,85,4,20,2,2,5,2,5,39.0,17366.0,0.0022457675918461
0,28,85,4,20,2,2,6,2,6,38.0,17366.0,0.0021881838074398
0,29,85,4,20,2,2,7,2,7,37.0,17366.0,0.0021306000230335
0,30,85,4,20,2,2,8,2,8,47.0,17366.0,0.0027064378670966
0,31,85,4,20,2,2,9,2,9,61.0,17366.0,0.0035126108487849
0,32,85,4,20,2,2,10,2,10,43.0,17366.0,0.0024761027294713
0,33,85,4,20,2,2,11,2,11,44.0,17366.0,0.0025336865138776
0,34,85,4,20,2,2,12,2,12,58.0,17366.0,0.003339859495566
0,35,85,4,20,2,2,13,2,13,82.0,17366.0,0.0047218703213175
0,36,85,4,20,2,2,14,2,14,61.0,17366.0,0.0035126108487849
0,37,85,4,20,2,2,15,2,15,52.0,17366.0,0.0029943567891281
0,38,85,4,20,2,2,16,2,16,42.0,17366.0,0.002418518945065
0,39,85,4,20,2,2,17,2,17,40.0,17366.0,0.0023033513762524
0,40,85,4,20,2,2,18,2,18,40.0,17366.0,0.0023033513762524
0,41,85,4,20,2,2,19,2,19,27.0,17366.0,0.0015547621789704
0,42,85,4,20,2,2,20,2,20,28.0,17366.0,0.0016123459633767
0,43,85,4,20,2,2,21,2,21,23.0,17366.0,0.0013244270413451
0,44,85,4,20,2,2,0,2,0,106.0,17366.0,0.0061038811470689
0,45,85,4,20,2,3,1,3,1,8.0,17366.0,0.0004606702752504
0,46,85,4,20,2,3,2,3,2,8.0,17366.0,0.0004606702752504
0,47,85,4,20,2,3,3,3,3,20.0,17366.0,0.0011516756881262
0,48,85,4,20,2,3,4,3,4,20.0,17366.0,0.0011516756881262
0,49,85,4,20,2,3,5,3,5,18.0,17366.0,0.0010365081193136
0,50,85,4,20,2,3,6,3,6,29.0,17366.0,0.001669929747783
0,51,85,4,20,2,3,7,3,7,38.0,17366.0,0.0021881838074398
0,52,85,4,20,2,3,8,3,8,49.0,17366.0,0.0028216054359092
0,53,85,4,20,2,3,9,3,9,64.0,17366.0,0.0036853622020039
0,54,85,4,20,2,3,10,3,10,56.0,17366.0,0.0032246919267534
0,55,85,4,20,2,3,11,3,11,40.0,17366.0,0.0023033513762524
0,56,85,4,20,2,3,12,3,12,82.0,17366.0,0.0047218703213175
0,57,85,4,20,2,3,13,3,13,67.0,17366.0,0.0038581135552228
0,58,85,4,20,2,3,14,3,14,76.0,17366.0,0.0043763676148796
0,59,85,4,20,2,3,15,3,15,79.0,17366.0,0.0045491189680985
0,60,85,4,20,2,3,16,3,16,66.0,17366.0,0.0038005297708165
0,61,85,4,20,2,3,17,3,17,57.0,17366.0,0.0032822757111597
0,62,85,4,20,2,3,18,3,18,41.0,17366.0,0.0023609351606587
0,63,85,4,20,2,3,19,3,19,38.0,17366.0,0.0021881838074398
0,64,85,4,20,2,3,20,3,20,31.0,17366.0,0.0017850973165956
0,65,85,4,20,2,3,21,3,21,21.0,17366.0,0.0012092594725325
0,66,85,4,20,2,3,0,3,0,30.0,17366.0,0.0017275135321893
0,67,85,4,20,2,4,1,4,1,4.0,17366.0,0.0002303351376252
0,68,85,4,20,2,4,2,4,2,12.0,17366.0,0.0006910054128757
0,69,85,4,20,2,4,3,4,3,18.0,17366.0,0.0010365081193136
0,70,85,4,20,2,4,4,4,4,24.0,17366.0,0.0013820108257514
0,71,85,4,20,2,4,5,4,5,26.0,17366.0,0.001497178394564
0,72,85,4,20,2,4,6,4,6,54.0,17366.0,0.0031095243579408
0,73,85,4,20,2,4,7,4,7,45.0,17366.0,0.002591270298284
0,74,85,4,20,2,4,8,4,8,57.0,17366.0,0.0032822757111597
0,75,85,4,20,2,4,9,4,9,83.0,17366.0,0.0047794541057238
0,76,85,4,20,2,4,10,4,10,74.0,17366.0,0.004261200046067
0,77,85,4,20,2,4,11,4,11,99.0,17366.0,0.0057007946562248
0,78,85,4,20,2,4,12,4,12,111.0,17366.0,0.0063918000691005
0,79,85,4,20,2,4,13,4,13,119.0,17366.0,0.006852470344351
0,80,85,4,20,2,4,14,4,14,123.0,17366.0,0.0070828054819762
0,81,85,4,20,2,4,15,4,15,127.0,17366.0,0.0073131406196015
0,82,85,4,20,2,4,16,4,16,95.0,17366.0,0.0054704595185995
0,83,85,4,20,2,4,17,4,17,84.0,17366.0,0.0048370378901301
0,84,85,4,20,2,4,18,4,18,82.0,17366.0,0.0047218703213175
0,85,85,4,20,2,4,19,4,19,69.0,17366.0,0.0039732811240354
0,86,85,4,20,2,4,20,4,20,48.0,17366.0,0.0027640216515029
0,87,85,4,20,2,4,21,4,21,30.0,17366.0,0.0017275135321893
0,88,85,4,20,2,4,0,4,0,48.0,17366.0,0.0027640216515029
0,89,85,4,20,1,0,0,0,0,3055.0,17366.0,0.1759184613612806
0,0,86,4,21,0,0,0,4,21,8109.0,12423.0,0.652740883844482
0,1,86,4,21,2,1,1,1,1,8.0,12423.0,0.0006439668357079
0,2,86,4,21,2,1,2,1,2,12.0,12423.0,0.0009659502535619
0,3,86,4,21,2,1,3,1,3,20.0,12423.0,0.0016099170892699
0,4,86,4,21,2,1,4,1,4,14.0,12423.0,0.0011269419624889
0,5,86,4,21,2,1,5,1,5,16.0,12423.0,0.0012879336714159
0,6,86,4,21,2,1,6,1,6,20.0,12423.0,0.0016099170892699
0,7,86,4,21,2,1,7,1,7,18.0,12423.0,0.0014489253803429
0,8,86,4,21,2,1,8,1,8,28.0,12423.0,0.0022538839249778
0,9,86,4,21,2,1,9,1,9,34.0,12423.0,0.0027368590517588
0,10,86,4,21,2,1,10,1,10,24.0,12423.0,0.0019319005071238
0,11,86,4,21,2,1,11,1,11,26.0,12423.0,0.0020928922160508
0,12,86,4,21,2,1,12,1,12,36.0,12423.0,0.0028978507606858
0,13,86,4,21,2,1,13,1,13,31.0,12423.0,0.0024953714883683
0,14,86,4,21,2,1,14,1,14,29.0,12423.0,0.0023343797794413
0,15,86,4,21,2,1,15,1,15,37.0,12423.0,0.0029783466151493
0,16,86,4,21,2,1,16,1,16,23.0,12423.0,0.0018514046526603
0,17,86,4,21,2,1,17,1,17,18.0,12423.0,0.0014489253803429
0,18,86,4,21,2,1,18,1,18,16.0,12423.0,0.0012879336714159
0,19,86,4,21,2,1,19,1,19,25.0,12423.0,0.0020123963615873
0,20,86,4,21,2,1,20,1,20,10.0,12423.0,0.0008049585446349
0,21,86,4,21,2,1,21,1,21,10.0,12423.0,0.0008049585446349
0,22,86,4,21,2,1,0,1,0,51.0,12423.0,0.0041052885776382
0,23,86,4,21,2,2,1,2,1,10.0,12423.0,0.0008049585446349
0,24,86,4,21,2,2,2,2,2,10.0,12423.0,0.0008049585446349
0,25,86,4,21,2,2,3,2,3,16.0,12423.0,0.0012879336714159
0,26,86,4,21,2,2,4,2,4,22.0,12423.0,0.0017709087981968
0,27,86,4,21,2,2,5,2,5,20.0,12423.0,0.0016099170892699
0,28,86,4,21,2,2,6,2,6,20.0,12423.0,0.0016099170892699
0,29,86,4,21,2,2,7,2,7,19.0,12423.0,0.0015294212348064
0,30,86,4,21,2,2,8,2,8,28.0,12423.0,0.0022538839249778
0,31,86,4,21,2,2,9,2,9,28.0,12423.0,0.0022538839249778
0,32,86,4,21,2,2,10,2,10,25.0,12423.0,0.0020123963615873
0,33,86,4,21,2,2,11,2,11,33.0,12423.0,0.0026563631972953
0,34,86,4,21,2,2,12,2,12,28.0,12423.0,0.0022538839249778
0,35,86,4,21,2,2,13,2,13,31.0,12423.0,0.0024953714883683
0,36,86,4,21,2,2,14,2,14,35.0,12423.0,0.0028173549062223
0,37,86,4,21,2,2,15,2,15,35.0,12423.0,0.0028173549062223
0,38,86,4,21,2,2,16,2,16,24.0,12423.0,0.0019319005071238
0,39,86,4,21,2,2,17,2,17,22.0,12423.0,0.0017709087981968
0,40,86,4,21,2,2,18,2,18,24.0,12423.0,0.0019319005071238
0,41,86,4,21,2,2,19,2,19,22.0,12423.0,0.0017709087981968
0,42,86,4,21,2,2,20,2,20,14.0,12423.0,0.0011269419624889
0,43,86,4,21,2,2,21,2,21,14.0,12423.0,0.0011269419624889
0,44,86,4,21,2,2,0,2,0,68.0,12423.0,0.0054737181035176
0,45,86,4,21,2,3,1,3,1,6.0,12423.0,0.0004829751267809
0,46,86,4,21,2,3,2,3,2,16.0,12423.0,0.0012879336714159
0,47,86,4,21,2,3,3,3,3,16.0,12423.0,0.0012879336714159
0,48,86,4,21,2,3,4,3,4,12.0,12423.0,0.0009659502535619
0,49,86,4,21,2,3,5,3,5,22.0,12423.0,0.0017709087981968
0,50,86,4,21,2,3,6,3,6,22.0,12423.0,0.0017709087981968
0,51,86,4,21,2,3,7,3,7,16.0,12423.0,0.0012879336714159
0,52,86,4,21,2,3,8,3,8,26.0,12423.0,0.0020928922160508
0,53,86,4,21,2,3,9,3,9,26.0,12423.0,0.0020928922160508
0,54,86,4,21,2,3,10,3,10,41.0,12423.0,0.0033003300330033
0,55,86,4,21,2,3,11,3,11,32.0,12423.0,0.0025758673428318
0,56,86,4,21,2,3,12,3,12,30.0,12423.0,0.0024148756339048
0,57,86,4,21,2,3,13,3,13,55.0,12423.0,0.0044272719954922
0,58,86,4,21,2,3,14,3,14,62.0,12423.0,0.0049907429767366
0,59,86,4,21,2,3,15,3,15,63.0,12423.0,0.0050712388312001
0,60,86,4,21,2,3,16,3,16,49.0,12423.0,0.0039442968687112
0,61,86,4,21,2,3,17,3,17,38.0,12423.0,0.0030588424696128
0,62,86,4,21,2,3,18,3,18,47.0,12423.0,0.0037833051597842
0,63,86,4,21,2,3,19,3,19,27.0,12423.0,0.0021733880705143
0,64,86,4,21,2,3,20,3,20,18.0,12423.0,0.0014489253803429
0,65,86,4,21,2,3,21,3,21,10.0,12423.0,0.0008049585446349
0,66,86,4,21,2,3,0,3,0,26.0,12423.0,0.0020928922160508
0,67,86,4,21,2,4,1,4,1,4.0,12423.0,0.0003219834178539
0,68,86,4,21,2,4,2,4,2,8.0,12423.0,0.0006439668357079
0,69,86,4,21,2,4,3,4,3,14.0,12423.0,0.0011269419624889
0,70,86,4,21,2,4,4,4,4,18.0,12423.0,0.0014489253803429
0,71,86,4,21,2,4,5,4,5,14.0,12423.0,0.0011269419624889
0,72,86,4,21,2,4,6,4,6,25.0,12423.0,0.0020123963615873
0,73,86,4,21,2,4,7,4,7,28.0,12423.0,0.0022538839249778
0,74,86,4,21,2,4,8,4,8,27.0,12423.0,0.0021733880705143
0,75,86,4,21,2,4,9,4,9,34.0,12423.0,0.0027368590517588
0,76,86,4,21,2,4,10,4,10,54.0,12423.0,0.0043467761410287
0,77,86,4,21,2,4,11,4,11,32.0,12423.0,0.0025758673428318
0,78,86,4,21,2,4,12,4,12,69.0,12423.0,0.0055542139579811
0,79,86,4,21,2,4,13,4,13,65.0,12423.0,0.0052322305401271
0,80,86,4,21,2,4,14,4,14,82.0,12423.0,0.0066006600660066
0,81,86,4,21,2,4,15,4,15,61.0,12423.0,0.0049102471222732
0,82,86,4,21,2,4,16,4,16,42.0,12423.0,0.0033808258874667
0,83,86,4,21,2,4,17,4,17,47.0,12423.0,0.0037833051597842
0,84,86,4,21,2,4,18,4,18,33.0,12423.0,0.0026563631972953
0,85,86,4,21,2,4,19,4,19,23.0,12423.0,0.0018514046526603
0,86,86,4,21,2,4,20,4,20,37.0,12423.0,0.0029783466151493
0,87,86,4,21,2,4,21,4,21,26.0,12423.0,0.0020928922160508
0,88,86,4,21,2,4,0,4,0,23.0,12423.0,0.0018514046526603
0,89,86,4,21,1,0,0,0,0,1834.0,12423.0,0.14762939708605
0,1,87,4,22,2,1,1,1,1,,,
0,2,87,4,22,2,1,2,1,2,,,
0,3,87,4,22,2,1,3,1,3,,,
0,4,87,4,22,2,1,4,1,4,,,
0,5,87,4,22,2,1,5,1,5,,,
0,6,87,4,22,2,1,6,1,6,,,
0,7,87,4,22,2,1,7,1,7,,,
0,8,87,4,22,2,1,8,1,8,,,
0,9,87,4,22,2,1,9,1,9,,,
0,10,87,4,22,2,1,10,1,10,,,
0,11,87,4,22,2,1,11,1,11,,,
0,12,87,4,22,2,1,12,1,12,,,
0,13,87,4,22,2,1,13,1,13,,,
0,14,87,4,22,2,1,14,1,14,,,
0,15,87,4,22,2,1,15,1,15,,,
0,16,87,4,22,2,1,16,1,16,,,
0,17,87,4,22,2,1,17,1,17,,,
0,18,87,4,22,2,1,18,1,18,,,
0,19,87,4,22,2,1,19,1,19,,,
0,20,87,4,22,2,1,20,1,20,,,
0,21,87,4,22,2,1,21,1,21,,,
0,22,87,4,22,2,1,0,1,0,,,
0,23,87,4,22,2,2,1,2,1,,,
0,24,87,4,22,2,2,2,2,2,,,
0,25,87,4,22,2,2,3,2,3,,,
0,26,87,4,22,2,2,4,2,4,,,
0,27,87,4,22,2,2,5,2,5,,,
0,28,87,4,22,2,2,6,2,6,,,
0,29,87,4,22,2,2,7,2,7,,,
0,30,87,4,22,2,2,8,2,8,,,
0,31,87,4,22,2,2,9,2,9,,,
0,32,87,4,22,2,2,10,2,10,,,
0,33,87,4,22,2,2,11,2,11,,,
0,34,87,4,22,2,2,12,2,12,,,
0,35,87,4,22,2,2,13,2,13,,,
0,36,87,4,22,2,2,14,2,14,,,
0,37,87,4,22,2,2,15,2,15,,,
0,38,87,4,22,2,2,16,2,16,,,
0,39,87,4,22,2,2,17,2,17,,,
0,40,87,4,22,2,2,18,2,18,,,
0,41,87,4,22,2,2,19,2,19,,,
0,42,87,4,22,2,2,20,2,20,,,
0,43,87,4,22,2,2,21,2,21,,,
0,44,87,4,22,2,2,0,2,0,,,
0,45,87,4,22,2,3,1,3,1,,,
0,46,87,4,22,2,3,2,3,2,,,
0,47,87,4,22,2,3,3,3,3,,,
0,48,87,4,22,2,3,4,3,4,,,
0,49,87,4,22,2,3,5,3,5,,,
0,50,87,4,22,2,3,6,3,6,,,
0,51,87,4,22,2,3,7,3,7,,,
0,52,87,4,22,2,3,8,3,8,,,
0,53,87,4,22,2,3,9,3,9,,,
0,54,87,4,22,2,3,10,3,10,,,
0,55,87,4,22,2,3,11,3,11,,,
0,56,87,4,22,2,3,12,3,12,,,
0,57,87,4,22,2,3,13,3,13,,,
0,58,87,4,22,2,3,14,3,14,,,
0,59,87,4,22,2,3,15,3,15,,,
0,60,87,4,22,2,3,16,3,16,,,
0,61,87,4,22,2,3,17,3,17,,,
0,62,87,4,22,2,3,18,3,18,,,
0,63,87,4,22,2,3,19,3,19,,,
0,64,87,4,22,2,3,20,3,20,,,
0,65,87,4,22,2,3,21,3,21,,,
0,66,87,4,22,2,3,0,3,0,,,
0,67,87,4,22,2,4,1,4,1,,,
0,68,87,4,22,2,4,2,4,2,,,
0,69,87,4,22,2,4,3,4,3,,,
0,70,87,4,22,2,4,4,4,4,,,
0,71,87,4,22,2,4,5,4,5,,,
0,72,87,4,22,2,4,6,4,6,,,
0,73,87,4,22,2,4,7,4,7,,,
0,74,87,4,22,2,4,8,4,8,,,
0,75,87,4,22,2,4,9,4,9,,,
0,76,87,4,22,2,4,10,4,10,,,
0,77,87,4,22,2,4,11,4,11,,,
0,78,87,4,22,2,4,12,4,12,,,
0,79,87,4,22,2,4,13,4,13,,,
0,80,87,4,22,2,4,14,4,14,,,
0,81,87,4,22,2,4,15,4,15,,,
0,82,87,4,22,2,4,16,4,16,,,
0,83,87,4,22,2,4,17,4,17,,,
0,84,87,4,22,2,4,18,4,18,,,
0,85,87,4,22,2,4,19,4,19,,,
0,86,87,4,22,2,4,20,4,20,,,
0,87,87,4,22,2,4,21,4,21,,,
0,88,87,4,22,2,4,0,4,0,,,
0,89,87,4,22,1,0,0,0,0,,,
0,1,88,0,0,2,1,1,1,1,1991.0,2005683.0,0.000992679301764
0,2,88,0,0,2,1,2,1,2,2556.0,2005683.0,0.0012743788524906
0,3,88,0,0,2,1,3,1,3,3717.0,2005683.0,0.0018532340354881
0,4,88,0,0,2,1,4,1,4,4172.0,2005683.0,0.0020800894258963
0,5,88,0,0,2,1,5,1,5,4131.0,2005683.0,0.0020596475115958
0,6,88,0,0,2,1,6,1,6,4258.0,2005683.0,0.0021229675875998
0,7,88,0,0,2,1,7,1,7,4452.0,2005683.0,0.0022196927430705
0,8,88,0,0,2,1,8,1,8,4834.0,2005683.0,0.0024101515543582
0,9,88,0,0,2,1,9,1,9,5288.0,2005683.0,0.0026365083614908
0,10,88,0,0,2,1,10,1,10,6088.0,2005683.0,0.0030353749819886
0,11,88,0,0,2,1,11,1,11,7191.0,2005683.0,0.003585312335
0,12,88,0,0,2,1,12,1,12,7566.0,2005683.0,0.0037722810633584
0,13,88,0,0,2,1,13,1,13,7083.0,2005683.0,0.0035314653412328
0,14,88,0,0,2,1,14,1,14,6316.0,2005683.0,0.0031490519688305
0,15,88,0,0,2,1,15,1,15,5379.0,2005683.0,0.0026818794395724
0,16,88,0,0,2,1,16,1,16,4454.0,2005683.0,0.0022206899096218
0,17,88,0,0,2,1,17,1,17,3513.0,2005683.0,0.0017515230472612
0,18,88,0,0,2,1,18,1,18,2381.0,2005683.0,0.0011871267792567
0,19,88,0,0,2,1,19,1,19,1978.0,2005683.0,0.0009861977191809
0,20,88,0,0,2,1,20,1,20,1571.0,2005683.0,0.0007832743260026
0,21,88,0,0,2,1,21,1,21,1027.0,2005683.0,0.0005120450240641
0,22,88,0,0,2,1,0,1,0,12784.0,2005683.0,0.0063738885955557
0,23,88,0,0,2,2,1,2,1,2157.0,2005683.0,0.0010754441255173
0,24,88,0,0,2,2,2,2,2,2738.0,2005683.0,0.0013651210086539
0,25,88,0,0,2,2,3,2,3,3847.0,2005683.0,0.001918049861319
0,26,88,0,0,2,2,4,2,4,4346.0,2005683.0,0.0021668429158545
0,27,88,0,0,2,2,5,2,5,4276.0,2005683.0,0.002131942086561
0,28,88,0,0,2,2,6,2,6,4464.0,2005683.0,0.002225675742378
0,29,88,0,0,2,2,7,2,7,4689.0,2005683.0,0.002337856979393
0,30,88,0,0,2,2,8,2,8,5231.0,2005683.0,0.0026080891147803
0,31,88,0,0,2,2,9,2,9,5868.0,2005683.0,0.0029256866613517
0,32,88,0,0,2,2,10,2,10,6725.0,2005683.0,0.00335297252856
0,33,88,0,0,2,2,11,2,11,7645.0,2005683.0,0.0038116691421326
0,34,88,0,0,2,2,12,2,12,8323.0,2005683.0,0.0041497086030045
0,35,88,0,0,2,2,13,2,13,8189.0,2005683.0,0.0040828984440711
0,36,88,0,0,2,2,14,2,14,7851.0,2005683.0,0.0039143772969108
0,37,88,0,0,2,2,15,2,15,6660.0,2005683.0,0.0033205646156446
0,38,88,0,0,2,2,16,2,16,5245.0,2005683.0,0.002615069280639
0,39,88,0,0,2,2,17,2,17,4324.0,2005683.0,0.0021558740837909
0,40,88,0,0,2,2,18,2,18,3496.0,2005683.0,0.0017430471315756
0,41,88,0,0,2,2,19,2,19,2395.0,2005683.0,0.0011941069451154
0,42,88,0,0,2,2,20,2,20,1724.0,2005683.0,0.0008595575671728
0,43,88,0,0,2,2,21,2,21,1268.0,2005683.0,0.0006322035934891
0,44,88,0,0,2,2,0,2,0,14890.0,2005683.0,0.0074239049740163
0,45,88,0,0,2,3,1,3,1,2063.0,2005683.0,0.0010285772976088
0,46,88,0,0,2,3,2,3,2,2903.0,2005683.0,0.0014473872491315
0,47,88,0,0,2,3,3,3,3,4420.0,2005683.0,0.0022037380782506
0,48,88,0,0,2,3,4,3,4,5242.0,2005683.0,0.0026135735308121
0,49,88,0,0,2,3,5,3,5,5247.0,2005683.0,0.0026160664471903
0,50,88,0,0,2,3,6,3,6,5472.0,2005683.0,0.0027282476842053
0,51,88,0,0,2,3,7,3,7,6094.0,2005683.0,0.0030383664816424
0,52,88,0,0,2,3,8,3,8,6568.0,2005683.0,0.0032746949542873
0,53,88,0,0,2,3,9,3,9,7067.0,2005683.0,0.0035234880088229
0,54,88,0,0,2,3,10,3,10,7992.0,2005683.0,0.0039846775387735
0,55,88,0,0,2,3,11,3,11,8529.0,2005683.0,0.0042524167577827
0,56,88,0,0,2,3,12,3,12,8919.0,2005683.0,0.0044468642352754
0,57,88,0,0,2,3,13,3,13,8686.0,2005683.0,0.0043306943320554
0,58,88,0,0,2,3,14,3,14,7916.0,2005683.0,0.0039467852098262
0,59,88,0,0,2,3,15,3,15,6780.0,2005683.0,0.0033803946087193
0,60,88,0,0,2,3,16,3,16,5643.0,2005683.0,0.0028135054243367
0,61,88,0,0,2,3,17,3,17,4425.0,2005683.0,0.0022062309946287
0,62,88,0,0,2,3,18,3,18,3543.0,2005683.0,0.0017664805455298
0,63,88,0,0,2,3,19,3,19,2596.0,2005683.0,0.0012943221835155
0,64,88,0,0,2,3,20,3,20,1988.0,2005683.0,0.0009911835519371
0,65,88,0,0,2,3,21,3,21,1281.0,2005683.0,0.0006386851760721
0,66,88,0,0,2,3,0,3,0,9432.0,2005683.0,0.0047026374556697
0,67,88,0,0,2,4,1,4,1,1768.0,2005683.0,0.0008814952313002
